N,p,q,type,rad_odd_pq,conductor_proxy,rho
8192,3607,4585,Mixed,16538095,273508586229025,3.689121
8192,3608,4584,Composite,258423,66782446929,2.766058
8192,3609,4583,Mixed,5513349,30397017195801,3.445307
8192,3610,4582,Composite,217645,47369346025,2.727941
8192,3611,4581,Composite,5513997,30404162916009,3.445333
8192,3612,4580,Composite,1033935,1069021584225,3.073802
8192,3613,4579,Mixed,16543927,273701520581329,3.6892
8192,3614,4578,Composite,4136223,17108340705729,3.38152
8192,3615,4577,Composite,16545855,273765317681025,3.689226
8192,3616,4576,Composite,16159,261113281,2.150777
8192,3617,4575,Mixed,3309555,10953154298025,3.332032
8192,3618,4574,Composite,459687,211312137969,2.893891
8192,3619,4573,Composite,16549687,273892139797969,3.689277
8192,3620,4572,Composite,344805,118890488025,2.830065
8192,3621,4571,Composite,16551591,273955164631281,3.689303
8192,3622,4570,Composite,4138135,17124161278225,3.381623
8192,3623,4569,Mixed,16553487,274017931859169,3.689328
8192,3624,4568,Composite,258663,66906547569,2.766264
8192,3625,4567,Mixed,662215,438528706225,2.974914
8192,3626,4566,Composite,591297,349632142209,2.949773
8192,3627,4565,Composite,5519085,30460299237225,3.445538
8192,3628,4564,Composite,1034887,1070991102769,3.074006
8192,3629,4563,Composite,141531,20031023961,2.632424
8192,3630,4562,Composite,376365,141650613225,2.849504
8192,3631,4561,Goldbach,16560991,274266422902081,3.689429
8192,3632,4560,Composite,64695,4185443025,2.458672
8192,3633,4559,Composite,16562847,274327900745409,3.689453
8192,3634,4558,Composite,4140943,17147408929249,3.381774
8192,3635,4557,Composite,2366385,5599777968225,3.257577
8192,3636,4556,Composite,345117,119105743689,2.830266
8192,3637,4555,Mixed,16566535,274450081906225,3.689503
8192,3638,4554,Composite,1380621,1906114345641,3.137982
8192,3639,4553,Composite,16568367,274510785046689,3.689527
8192,3640,4552,Composite,258895,67026621025,2.766463
8192,3641,4551,Composite,16570191,274571229776481,3.689552
8192,3642,4550,Composite,828555,686503388025,3.024652
8192,3643,4549,Goldbach,16572007,274631416008049,3.689576
8192,3644,4548,Composite,1035807,1072896141249,3.074204
8192,3645,4547,Mixed,68205,4651922025,2.470398
8192,3646,4546,Composite,4143679,17170075655041,3.38192
8192,3647,4545,Composite,5525205,30527890292025,3.445784
8192,3648,4544,Composite,4047,16378209,1.843483
8192,3649,4543,Composite,16577407,274810422843649,3.689648
8192,3650,4542,Composite,828915,687100077225,3.024748
8192,3651,4541,Composite,16579191,274869574214481,3.689672
8192,3652,4540,Composite,1036255,1073824425025,3.0743
8192,3653,4539,Composite,16580967,274928466655089,3.689696
8192,3654,4538,Composite,1381821,1909429276041,3.138175
8192,3655,4537,Composite,16582735,274987100080225,3.68972
8192,3656,4536,Composite,9597,92102409,2.035134
8192,3657,4535,Composite,16584495,275045474405025,3.689743
8192,3658,4534,Composite,4146343,17192160273649,3.382063
8192,3659,4533,Mixed,16586247,275103589545009,3.689767
8192,3660,4532,Composite,1036695,1074736523025,3.074394
8192,3661,4531,Composite,16587991,275161445416081,3.68979
8192,3662,4530,Composite,4147215,17199392256225,3.382109
8192,3663,4529,Composite,5529909,30579893548281,3.445973
8192,3664,4528,Composite,64807,4199947249,2.459056
8192,3665,4527,Composite,5530485,30586264335225,3.445996
8192,3666,4526,Composite,4148079,17206559390241,3.382156
8192,3667,4525,Composite,3318635,11013338263225,3.33264
8192,3668,4524,Composite,1037127,1075632414129,3.074486
8192,3669,4523,Mixed,16594887,275390274542769,3.689882
8192,3670,4522,Composite,4148935,17213661634225,3.382201
8192,3671,4521,Mixed,16596591,275446832821281,3.689905
8192,3672,4520,Composite,28815,830304225,2.279159
8192,3673,4519,Goldbach,16598287,275503131334369,3.689928
8192,3674,4518,Composite,1383261,1913410994121,3.138406
8192,3675,4517,Mixed,474285,224946261225,2.90083
8192,3676,4516,Composite,1037551,1076512077601,3.074577
8192,3677,4515,Mixed,16601655,275614948739025,3.689973
8192,3678,4514,Composite,4150623,17227671288129,3.382292
8192,3679,4513,Mixed,16603327,275670467468929,3.689995
8192,3680,4512,Composite,16215,262926225,2.151545
8192,3681,4511,Composite,5534997,30636191790009,3.446177
8192,3682,4510,Composite,4151455,17234578617025,3.382336
8192,3683,4509,Composite,1845183,3404700303489,3.202359
8192,3684,4508,Composite,148281,21987254961,2.642765
8192,3685,4507,Mixed,16608295,275835462807025,3.690062
8192,3686,4506,Composite,4152279,17241420893841,3.38238
8192,3687,4505,Composite,16609935,275889940704225,3.690084
8192,3688,4504,Composite,259543,67362568849,2.767018
8192,3689,4503,Composite,16611567,275944158195489,3.690105
8192,3690,4502,Composite,1384365,1916466453225,3.138584
8192,3691,4501,Mixed,16613191,275998115202481,3.690127
8192,3692,4500,Composite,13845,191684025,2.116473
8192,3693,4499,Composite,16614807,276051811647249,3.690149
8192,3694,4498,Composite,4153903,17254910133409,3.382467
8192,3695,4497,Composite,16616415,276105247452225,3.69017
8192,3696,4496,Composite,64911,4213437921,2.459412
8192,3697,4495,Mixed,16618015,276158422540225,3.690191
8192,3698,4494,Composite,96621,9335617641,2.5477
8192,3699,4493,Mixed,1846623,3410016504129,3.202532
8192,3700,4492,Composite,207755,43162140025,2.717619
8192,3701,4491,Mixed,5540397,30695998917609,3.446394
8192,3702,4490,Composite,4155495,17268138695025,3.382552
8192,3703,4489,Composite,10787,116359369,2.061078
8192,3704,4488,Composite,259743,67466426049,2.767189
8192,3705,4487,Composite,16624335,276368514192225,3.690276
8192,3706,4486,Composite,4156279,17274655125841,3.382594
8192,3707,4485,Composite,16625895,276420384551025,3.690297
8192,3708,4484,Composite,346389,119985339321,2.831082
8192,3709,4483,Goldbach,16627447,276471993737809,3.690317
8192,3710,4482,Composite,461895,213346991025,2.894955
8192,3711,4481,Mixed,16628991,276523341678081,3.690338
8192,3712,4480,Composite,1015,1030225,1.536502
8192,3713,4479,Composite,16630527,276574428297729,3.690359
8192,3714,4478,Composite,4157823,17287492099329,3.382676
8192,3715,4477,Composite,1512005,2286159120025,3.158159
8192,3716,4476,Composite,1039551,1080666281601,3.075004
8192,3717,4475,Composite,1108905,1229670299025,3.089339
8192,3718,4474,Composite,319891,102330251881,2.813419
8192,3719,4473,Mixed,5545029,30747346610841,3.446579
8192,3720,4472,Composite,259935,67566204225,2.767353
8192,3721,4471,Composite,272731,74382198361,2.778018
8192,3722,4470,Composite,4159335,17300067642225,3.382757
8192,3723,4469,Composite,16638087,276825939019569,3.690459
8192,3724,4468,Composite,148561,22070370721,2.643184
8192,3725,4467,Composite,3327915,11075018247225,3.33326
8192,3726,4466,Composite,154077,23739721929,2.651276
8192,3727,4465,Mixed,16641055,276924711513025,3.690499
8192,3728,4464,Composite,21669,469545561,2.215899
8192,3729,4463,Mixed,16642527,276973704945729,3.690519
8192,3730,4462,Composite,4160815,17312381464225,3.382836
8192,3731,4461,Composite,16643991,277022436408081,3.690538
8192,3732,4460,Composite,1040295,1082213687025,3.075163
8192,3733,4459,Mixed,339703,115398128209,2.826756
8192,3734,4458,Composite,4161543,17318440140849,3.382875
8192,3735,4457,Mixed,5548965,30791012571225,3.446737
8192,3736,4456,Composite,260119,67661894161,2.76751
8192,3737,4455,Composite,616605,380201726025,2.959075
8192,3738,4454,Composite,4162263,17324433281169,3.382913
8192,3739,4453,Mixed,16649767,277214741154289,3.690615
8192,3740,4452,Composite,1040655,1082962829025,3.07524
8192,3741,4451,Mixed,16651191,277262161718481,3.690634
8192,3742,4450,Composite,832595,693214434025,3.025732
8192,3743,4449,Composite,16652607,277309319896449,3.690653
8192,3744,4448,Composite,5421,29387241,1.908361
8192,3745,4447,Mixed,16654015,277356215620225,3.690672
8192,3746,4446,Composite,1387893,1926246979449,3.139148
8192,3747,4445,Composite,16655415,277402848822225,3.69069
8192,3748,4444,Composite,1041007,1083695574049,3.075315
8192,3749,4443,Composite,16656807,277449219435249,3.690709
8192,3750,4442,Composite,33315,1109889225,2.311367
8192,3751,4441,Mixed,1514381,2293349813161,3.158507
8192,3752,4440,Composite,260295,67753487025,2.76766
8192,3753,4439,Composite,1851063,3426434229969,3.203065
8192,3754,4438,Composite,4165063,17347749793969,3.383063
8192,3755,4437,Composite,5553645,30842972786025,3.446924
8192,3756,4436,Composite,1041351,1084411905201,3.075388
8192,3757,4435,Composite,980135,960664618225,3.061942
8192,3758,4434,Composite,4165743,17353414742049,3.383099
8192,3759,4433,Composite,16663647,277677131340609,3.6908
8192,3760,4432,Composite,65095,4237359025,2.46004
8192,3761,4431,Mixed,16664991,277721925030081,3.690818
8192,3762,4430,Composite,1388805,1928779328025,3.139294
8192,3763,4429,Composite,16666327,277766455670929,3.690836
8192,3764,4428,Composite,115743,13396442049,2.587779
8192,3765,4427,Composite,16667655,277810723199025,3.690854
8192,3766,4426,Composite,4167079,17364547392241,3.38317
8192,3767,4425,Mixed,3333795,11114189102025,3.333651
8192,3768,4424,Composite,260463,67840974369,2.767803
8192,3769,4423,Goldbach,16670287,277898468662369,3.690889
8192,3770,4422,Composite,4167735,17370015030225,3.383205
8192,3771,4421,Mixed,5557197,30882438496809,3.447066
8192,3772,4420,Composite,1042015,1085795260225,3.07553
8192,3773,4419,Composite,113421,12864323241,2.583281
8192,3774,4418,Composite,88689,7865738721,2.528687
8192,3775,4417,Composite,3334835,11121124477225,3.333721
8192,3776,4416,Composite,4071,16573041,1.844795
8192,3777,4415,Composite,16675455,278070799457025,3.690957
8192,3778,4414,Composite,4169023,17380752774529,3.383274
8192,3779,4413,Mixed,16676727,278113223432529,3.690974
8192,3780,4412,Composite,115815,13413114225,2.587917
8192,3781,4411,Composite,16677991,278155383796081,3.690991
8192,3782,4410,Composite,198555,39424088025,2.707566
8192,3783,4409,Mixed,16679247,278197280487009,3.691008
8192,3784,4408,Composite,260623,67924348129,2.767939
8192,3785,4407,Composite,16680495,278238913445025,3.691024
8192,3786,4406,Composite,4170279,17391226937841,3.38334
8192,3787,4405,Composite,16681735,278280282610225,3.691041
8192,3788,4404,Composite,1042647,1087112766609,3.075665
8192,3789,4403,Composite,5560989,30924598658121,3.447217
8192,3790,4402,Composite,4170895,17396365101025,3.383373
8192,3791,4401,Composite,1853799,3436570732401,3.203393
8192,3792,4400,Composite,13035,169911225,2.103093
8192,3793,4399,Mixed,16685407,278402806755649,3.69109
8192,3794,4398,Composite,4171503,17401437279009,3.383406
8192,3795,4397,Mixed,16686615,278443120158225,3.691106
8192,3796,4396,Composite,1042951,1087746788401,3.075729
8192,3797,4395,Mixed,16687815,278483169474225,3.691122
8192,3798,4394,Composite,8229,67716441,2.001
8192,3799,4393,Composite,16689007,278522954646049,3.691138
8192,3800,4392,Composite,17385,302238225,2.167009
8192,3801,4391,Mixed,16690191,278562475616481,3.691153
8192,3802,4390,Composite,4172695,17411383563025,3.383469
8192,3803,4389,Mixed,16691367,278601732328689,3.691169
8192,3804,4388,Composite,1043247,1088364303009,3.075792
8192,3805,4387,Composite,16692535,278640724726225,3.691185
8192,3806,4386,Composite,4173279,17416257611841,3.3835
8192,3807,4385,Composite,618285,382276341225,2.959679
8192,3808,4384,Composite,16303,265787809,2.152746
8192,3809,4383,Composite,5564949,30968657372601,3.447375
8192,3810,4382,Composite,4173855,17421065561025,3.383531
8192,3811,4381,Composite,16695991,278756115472081,3.691231
8192,3812,4380,Composite,1043535,1088965296225,3.075853
8192,3813,4379,Composite,16697127,278794050054129,3.691246
8192,3814,4378,Composite,4174423,17425807382929,3.383561
8192,3815,4377,Composite,16698255,278831720045025,3.691261
8192,3816,4376,Composite,86973,7564302729,2.524351
8192,3817,4375,Composite,133595,17847624025,2.619616
8192,3818,4374,Composite,5727,32798529,1.920548
8192,3819,4373,Mixed,16700487,278906266037169,3.69129
8192,3820,4372,Composite,1043815,1089549754225,3.075913
8192,3821,4371,Mixed,16701591,278943141931281,3.691305
8192,3822,4370,Composite,596505,355818215025,2.951719
8192,3823,4369,Mixed,16702687,278979753019969,3.69132
8192,3824,4368,Composite,65247,4257171009,2.460558
8192,3825,4367,Composite,1113585,1240071552225,3.090274
8192,3826,4366,Composite,4176079,17439635814241,3.383649
8192,3827,4365,Composite,5568285,31005797841225,3.447508
8192,3828,4364,Composite,1044087,1090117663569,3.075971
8192,3829,4363,Mixed,16705927,279087996929329,3.691363
8192,3830,4362,Composite,4176615,17444112858225,3.383677
8192,3831,4361,Composite,2386713,5696398944369,3.259476
8192,3832,4360,Composite,261055,68149713025,2.768307
8192,3833,4359,Mixed,16708047,279158834554209,3.691391
8192,3834,4358,Composite,464127,215413872129,2.896025
8192,3835,4357,Mixed,16709095,279193855719025,3.691405
8192,3836,4356,Composite,31647,1001532609,2.299966
8192,3837,4355,Composite,16710135,279228611718225,3.691418
8192,3838,4354,Composite,4177663,17452868141569,3.383733
8192,3839,4353,Composite,16711167,279263102501889,3.691432
8192,3840,4352,Composite,255,65025,1.229901
8192,3841,4351,Composite,16712191,279297328020481,3.691446
8192,3842,4350,Composite,835635,698285853225,3.026541
8192,3843,4349,Mixed,5571069,31036809802761,3.447619
8192,3844,4348,Composite,33697,1135487809,2.313897
8192,3845,4347,Composite,1857135,3448950408225,3.203792
8192,3846,4346,Composite,4178679,17461358185041,3.383787
8192,3847,4345,Mixed,16715215,279398412496225,3.691486
8192,3848,4344,Composite,261183,68216559489,2.768416
8192,3849,4343,Composite,16716207,279431576466849,3.691499
8192,3850,4342,Composite,835835,698620147225,3.026594
8192,3851,4341,Mixed,16717191,279464474930481,3.691512
8192,3852,4340,Composite,348285,121302441225,2.832294
8192,3853,4339,Goldbach,16718167,279497107839889,3.691525
8192,3854,4338,Composite,1393221,1941064754841,3.139999
8192,3855,4337,Mixed,16719135,279529475148225,3.691538
8192,3856,4336,Composite,65311,4265526721,2.460775
8192,3857,4335,Composite,983535,967341096225,3.06271
8192,3858,4334,Composite,4180143,17473595500449,3.383865
8192,3859,4333,Composite,16721047,279593412776209,3.691563
8192,3860,4332,Composite,55005,3025550025,2.422658
8192,3861,4331,Composite,1857999,3452160284001,3.203895
8192,3862,4330,Composite,4180615,17477541778225,3.38389
8192,3863,4329,Mixed,5574309,31072920827481,3.447748
8192,3864,4328,Composite,261303,68279257809,2.768518
8192,3865,4327,Mixed,16723855,279687326061025,3.691601
8192,3866,4326,Composite,4181079,17481421604241,3.383914
8192,3867,4325,Composite,3344955,11188723952025,3.334393
8192,3868,4324,Composite,1045327,1092708536929,3.076234
8192,3869,4323,Composite,16725687,279748605621969,3.691625
8192,3870,4322,Composite,1393845,1942803884025,3.140098
8192,3871,4321,Composite,2389513,5709772377169,3.259736
8192,3872,4320,Composite,165,27225,1.13328
8192,3873,4319,Composite,16727487,279808821335169,3.691649
8192,3874,4318,Composite,4181983,17488981812289,3.383962
8192,3875,4317,Composite,669135,447741648225,2.977221
8192,3876,4316,Composite,1045551,1093176893601,3.076282
8192,3877,4315,Mixed,16729255,279867972855025,3.691672
8192,3878,4314,Composite,4182423,17492662150929,3.383986
8192,3879,4313,Composite,5576709,31099683270681,3.447843
8192,3880,4312,Composite,37345,1394649025,2.336712
8192,3881,4311,Mixed,5576997,31102895538009,3.447855
8192,3882,4310,Composite,4182855,17496275951025,3.384009
8192,3883,4309,Composite,16731847,279954704031409,3.691707
8192,3884,4308,Composite,1045767,1093628618289,3.076328
8192,3885,4307,Composite,16732695,279983081963025,3.691718
8192,3886,4306,Composite,4183279,17499823191841,3.384031
8192,3887,4305,Composite,1287195,1656870968025,3.122431
8192,3888,4304,Composite,807,651249,1.485604
8192,3889,4303,Mixed,16734367,280039038890689,3.69174
8192,3890,4302,Composite,1394565,1944811539225,3.140213
8192,3891,4301,Composite,16735191,280066617806481,3.691751
8192,3892,4300,Composite,209195,43762548025,2.719152
8192,3893,4299,Composite,16736007,280093930304049,3.691762
8192,3894,4298,Composite,4184103,17506717914609,3.384075
8192,3895,4297,Mixed,16736815,280120976344225,3.691773
8192,3896,4296,Composite,261519,68392187361,2.768701
8192,3897,4295,Composite,5579205,31127528432025,3.447943
8192,3898,4294,Composite,4184503,17510065357009,3.384096
8192,3899,4293,Composite,619941,384326843481,2.960273
8192,3900,4292,Composite,209235,43779285225,2.719195
8192,3901,4291,Composite,16739191,280200515334481,3.691804
8192,3902,4290,Composite,4184895,17513346161025,3.384117
